SITE_ID,variable,week,slope,intercept,n_obs,seasonal_mean
NY52,SO4,33,-0.122879,248.3823,21,1.0837
NY52,SO4,34,-0.16875,341.2356,18,1.6203
NY52,SO4,35,-0.169464,342.7286,19,1.6773
NY52,SO4,36,-0.178231,360.494,19,1.798
NY52,SO4,37,-0.118417,239.5123,18,1.1936
NY52,SO4,38,-0.077926,157.8849,16,1.0565
NY52,SO4,39,-0.07526,152.4205,18,0.9576
NY52,SO4,40,-0.073595,148.95,20,0.8381
NY52,SO4,41,-0.067254,136.1976,19,0.8468
NY52,SO4,42,-0.046535,94.235,18,0.5819
NY52,SO4,43,-0.121376,245.5045,18,1.2308
NY52,SO4,44,-0.05302,107.4945,18,0.79
NY52,SO4,45,-0.076482,154.9733,21,1.05
NY52,SO4,46,-0.060605,122.9161,19,0.9473
NY52,SO4,47,-0.049774,101.0314,20,0.8603
NY52,SO4,48,-0.056095,113.7496,20,0.8556
NY52,SO4,49,-0.054328,110.2033,22,0.8674
NY52,SO4,50,-0.02195,44.8419,21,0.6676
NY52,SO4,51,-0.05078,102.9993,18,0.8028
NY52,SO4,52,-0.072738,147.2492,23,0.8614
NY52,SO4,53,-0.101112,204.688,3,1.1969
NY52,Sodium,1,-0.005109,10.4179,17,0.1357
NY52,Sodium,2,0.00169,-3.298,16,0.1024
NY52,Sodium,3,0.002807,-5.5255,14,0.1227
NY52,Sodium,4,-0.005171,10.6054,19,0.198
NY52,Sodium,5,0.001279,-2.4728,20,0.1021
NY52,Sodium,6,-0.001293,2.7314,22,0.1284
NY52,Sodium,7,-0.002093,4.3344,18,0.1229
NY52,Sodium,8,-0.000935,1.9724,18,0.0901
NY52,Sodium,9,-0.000771,1.7694,21,0.2177
NY52,Sodium,10,-0.004173,8.5884,21,0.1899
NY52,Sodium,11,-0.000769,1.6331,19,0.0856
NY52,Sodium,12,-0.000962,2.0231,19,0.0874
NY52,Sodium,13,0.001908,-3.7843,23,0.0555
NY52,Sodium,14,-0.002166,4.4325,22,0.0724
NY52,Sodium,15,0.000611,-1.1783,18,0.0507
NY52,Sodium,16,-0.002033,4.1507,22,0.0587
NY52,Sodium,17,-0.000861,1.7765,22,0.0432
NY52,Sodium,18,-0.000671,1.3949,19,0.0447
NY52,Sodium,19,-0.000664,1.3657,18,0.0287
NY52,Sodium,20,0.000561,-1.0959,17,0.0339
NY52,Sodium,21,-0.000816,1.6803,20,0.0373
NY52,Sodium,22,-0.000996,2.0277,21,0.0223
NY52,Sodium,23,-0.00107,2.1796,22,0.0261
NY52,Sodium,24,-0.001147,2.3351,20,0.0277
NY52,Sodium,25,0.001511,-3.0,22,0.0401
NY52,Sodium,26,7e-05,-0.1262,20,0.014
NY52,Sodium,27,-0.0006,1.2283,21,0.021
NY52,Sodium,28,0.000638,-1.2687,20,0.0144
NY52,Sodium,29,0.00035,-0.6829,22,0.022
NY52,Sodium,30,-0.000238,0.4923,19,0.0135
NY52,Sodium,31,0.00108,-2.1522,19,0.0217
NY52,Sodium,32,0.000116,-0.217,19,0.0166
NY52,Sodium,33,0.000134,-0.2568,21,0.0133
NY52,Sodium,34,0.000586,-1.1555,18,0.024
NY52,Sodium,35,-0.000399,0.8274,19,0.0243
NY52,Sodium,36,-0.001203,2.4469,19,0.0261
NY52,Sodium,37,0.000787,-1.5419,18,0.0422
NY52,Sodium,38,0.003457,-6.9139,16,0.0443
NY52,Sodium,39,0.000628,-1.2173,18,0.0461
NY52,Sodium,40,0.000264,-0.4997,20,0.031
NY52,Sodium,41,-0.001216,2.4794,19,0.0324
NY52,Sodium,42,0.001791,-3.5679,18,0.0364
NY52,Sodium,43,0.000721,-1.4233,18,0.0276
NY52,Sodium,44,0.006667,-13.3624,18,0.0543
NY52,Sodium,45,-0.00019,0.4137,21,0.0316
NY52,Sodium,46,-0.001817,3.7074,19,0.051
NY52,Sodium,47,-0.003935,7.9978,20,0.078
NY52,Sodium,48,0.000216,-0.3851,20,0.0502
NY52,Sodium,49,-0.016084,32.5242,22,0.1553
NY52,Sodium,50,0.003355,-6.6884,21,0.0639
NY52,Sodium,51,-0.000348,0.7624,18,0.0627
NY52,Sodium,52,-0.003704,7.5311,23,0.076
NY52,Sodium,53,-0.00297,6.1029,3,0.1254
NY59,CA,1,0.005169,-10.2985,7,0.1311
NY59,CA,2,-0.005509,11.1885,10,0.0738
NY59,CA,3,0.00975,-19.5385,8,0.1323
NY59,CA,4,-0.013033,26.3918,9,0.0968
NY59,CA,5,-0.01386,28.1071,8,0.1435
NY59,CA,6,-0.000883,1.8548,8,0.0727
NY59,CA,7,0.002057,-4.0424,9,0.1084
NY59,CA,8,0.034571,-69.5398,8,0.2088
NY59,CA,9,-0.036452,73.7752,8,0.2318
NY59,CA,10,-0.012976,26.3527,8,0.173
NY59,CA,11,-0.009307,18.8464,7,0.0686
NY59,CA,12,-0.020049,40.6288,7,0.1805
NY59,CA,13,0.0057,-11.3307,9,0.1692
NY59,CA,14,-0.068206,137.8427,10,0.2355
NY59,CA,15,-0.044103,89.3814,7,0.4028
NY59,CA,16,0.027238,-54.7599,8,0.1929
NY59,CA,17,0.018119,-36.4477,7,0.1075
NY59,CA,18,0.0105,-21.0945,5,0.0895
NY59,CA,19,-0.005442,11.1277,7,0.1488
NY59,CA,20,-0.036234,73.3749,9,0.2722
NY59,CA,21,-0.016667,33.727,5,0.1016
NY59,CA,22,0.013906,-27.9477,9,0.1089
NY59,CA,23,0.00935,-18.7165,9,0.1473
NY59,CA,24,-0.024922,50.5126,8,0.2313
NY59,CA,25,-0.016187,32.8063,9,0.1485
NY59,CA,26,0.00235,-4.6741,9,0.0671
NY59,CA,27,0.003549,-7.0707,9,0.0885
NY59,CA,28,-0.017047,34.4915,7,0.0993
NY59,CA,29,-0.0201,40.7154,9,0.1632
NY59,CA,30,0.013779,-27.6576,7,0.1423
NY59,CA,31,-0.004604,9.4232,9,0.1342
NY59,CA,32,0.013791,-27.7248,8,0.0996
NY59,CA,33,-0.004128,8.3896,8,0.0617
NY59,CA,34,0.004539,-9.0671,10,0.0912
NY59,CA,35,-0.015879,32.1587,9,0.1224
NY59,CA,36,-0.023588,47.7313,8,0.1415
NY59,CA,37,0.008018,-16.03,8,0.147
NY59,CA,38,0.010924,-21.887,8,0.1521
NY59,CA,39,-0.001276,2.6357,5,0.0616
NY59,CA,40,0.003143,-6.2923,8,0.0485
NY59,CA,41,0.01666,-33.4731,7,0.139
NY59,CA,42,-0.00772,15.6773,8,0.1025
NY59,CA,43,-0.005885,12.0013,9,0.1276
NY59,CA,44,0.006144,-12.3222,9,0.0737
NY59,CA,45,-0.014049,28.4639,8,0.1196
NY59,CA,46,0.018421,-37.0671,8,0.0978
NY59,CA,47,-0.00181,3.7505,8,0.0997
NY59,CA,48,0.002581,-5.1062,9,0.1003
NY59,CA,49,-0.017374,35.1455,8,0.0932
NY59,CA,50,-0.005976,12.1895,10,0.1333
NY59,CA,51,0.007042,-14.1245,10,0.0838
NY59,CA,52,-0.016124,32.6143,9,0.0831
NY59,CL,1,0.005765,-11.5014,7,0.1293
NY59,CL,2,0.002515,-4.9404,10,0.134
NY59,CL,3,-0.023067,46.7847,8,0.2472
NY59,CL,4,-0.028567,57.7933,9,0.1594
NY59,CL,5,-0.025374,51.4,8,0.2077
NY59,CL,6,-0.017233,34.8998,8,0.1311
NY59,CL,7,0.000906,-1.6396,9,0.188
NY59,CL,8,-0.002905,6.0797,8,0.2193
NY59,CL,9,-0.038667,78.1711,8,0.1602
NY59,CL,10,-0.046976,94.958,8,0.1825
NY59,CL,11,-0.006586,13.326,7,0.0385
NY59,CL,12,-0.002684,5.5186,7,0.1027
NY59,CL,13,0.007975,-16.0096,9,0.0802
NY59,CL,14,-0.015418,31.1802,10,0.0737
NY59,CL,15,-0.004324,8.795,7,0.0722
NY59,CL,16,0.008008,-16.0826,8,0.0747
NY59,CL,17,0.003053,-6.1187,7,0.0414
NY59,CL,18,0.003836,-7.691,5,0.0475
NY59,CL,19,-0.009329,18.8654,7,0.0444
NY59,CL,20,-0.001558,3.2141,9,0.0707
NY59,CL,21,0.006559,-13.183,5,0.0502
NY59,CL,22,0.002081,-4.1552,9,0.0426
NY59,CL,23,0.00265,-5.3118,9,0.0346
NY59,CL,24,-0.000672,1.3925,8,0.0374
NY59,CL,25,-0.005616,11.3752,9,0.0446
NY59,CL,26,0.00065,-1.2883,9,0.0231
NY59,CL,27,0.000909,-1.7996,9,0.0339
NY59,CL,28,-0.004288,8.6882,7,0.0375
NY59,CL,29,0.000933,-1.8124,9,0.0706
NY59,CL,30,0.005737,-11.5274,7,0.0466
NY59,CL,31,0.004467,-8.9732,9,0.0384
NY59,CL,32,0.000758,-1.5033,8,0.0266
NY59,CL,33,-0.00081,1.6594,8,0.0261
NY59,CL,34,0.006406,-12.8845,10,0.0398
NY59,CL,35,-0.000531,1.1029,9,0.0323
NY59,CL,36,-0.002097,4.264,8,0.034
NY59,CL,37,0.005402,-10.8402,8,0.0594
NY59,CL,38,0.002666,-5.3347,8,0.0431
NY59,CL,39,0.00325,-6.5263,5,0.0307
NY59,CL,40,1.2e-05,0.0074,8,0.0314
NY59,CL,41,0.005284,-10.6077,7,0.0523
NY59,CL,42,0.001008,-1.9876,8,0.047
NY59,CL,43,0.010518,-21.1578,9,0.0618
NY59,CL,44,0.050715,-102.1887,9,0.1293
NY59,CL,45,0.005658,-11.3557,8,0.0598
NY59,CL,46,0.009546,-19.2021,8,0.0579
NY59,CL,47,-0.016679,33.7491,8,0.0998
NY59,CL,48,-0.004684,9.5246,9,0.0747
NY59,CL,49,-0.000983,2.0431,8,0.0595
NY59,CL,50,0.003297,-6.5588,10,0.0929
NY59,CL,51,0.034152,-68.7518,10,0.1496
NY59,CL,52,0.000251,-0.4014,9,0.1057
NY59,K,1,0.001055,-2.1169,7,0.0117
NY59,K,2,0.000309,-0.6081,10,0.0155
NY59,K,3,0.000633,-1.2636,8,0.0142
NY59,K,4,0.000383,-0.7593,9,0.0141
NY59,K,5,-0.000419,0.8581,8,0.013
NY59,K,6,-0.00015,0.3104,8,0.0078
NY59,K,7,0.000787,-1.5743,9,0.013
NY59,K,8,0.001726,-3.4635,8,0.0191
NY59,K,9,-0.000298,0.6173,8,0.0168
NY59,K,10,-0.000417,0.8566,8,0.0159
NY59,K,11,-0.000127,0.2656,7,0.0093
NY59,K,12,-0.000549,1.1223,7,0.0156
NY59,K,13,0.001417,-2.8419,9,0.0162
NY59,K,14,-0.001479,3.0031,10,0.0196
NY59,K,15,-0.000397,0.8261,7,0.025
NY59,K,16,0.004144,-8.3379,8,0.0235
NY59,K,17,0.003943,-7.9312,7,0.0231
NY59,K,18,0.003432,-6.8973,5,0.0258
NY59,K,19,-0.006449,13.0471,7,0.0369
NY59,K,20,-0.006005,12.1721,9,0.0572
NY59,K,21,0.005022,-10.0898,5,0.0412
NY59,K,22,0.007197,-14.4665,9,0.0531
NY59,K,23,0.002017,-4.0271,9,0.0416
NY59,K,24,0.000211,-0.3912,8,0.0335
NY59,K,25,-5e-06,0.0321,9,0.0223
NY59,K,26,0.00115,-2.309,9,0.0112
NY59,K,27,0.001862,-3.7349,9,0.0212
NY59,K,28,-0.00161,3.2645,7,0.0169
NY59,K,29,0.002117,-4.2408,9,0.0296
NY59,K,30,0.004221,-8.4954,7,0.02
NY59,K,31,0.002246,-4.5091,9,0.0219
NY59,K,32,0.00153,-3.0707,8,0.0157
NY59,K,33,-0.000258,0.551,8,0.0301
NY59,K,34,0.010345,-20.8391,10,0.0331
NY59,K,35,-0.000395,0.8183,9,0.0211
NY59,K,36,-0.002,4.056,8,0.021
NY59,K,37,0.002415,-4.8483,8,0.0233
NY59,K,38,0.001278,-2.5601,8,0.0186
NY59,K,39,0.003224,-6.4938,5,0.0109
NY59,K,40,-3.6e-05,0.0844,8,0.0123
NY59,K,41,0.004489,-9.0328,7,0.0234
NY59,K,42,-0.000503,1.0272,8,0.012
NY59,K,43,0.004166,-8.381,9,0.0244
NY59,K,44,0.004497,-9.0505,9,0.0225
NY59,K,45,0.009841,-19.8009,8,0.0534
NY59,K,46,0.006293,-12.6715,8,0.0253
NY59,K,47,0.000429,-0.8491,8,0.0155
NY59,K,48,0.000685,-1.3699,9,0.0131
NY59,K,49,0.002403,-4.833,8,0.0159
NY59,K,50,0.002364,-4.7524,10,0.0163
NY59,K,51,0.017655,-35.5689,10,0.0495
NY59,K,52,0.003042,-6.1194,9,0.0177
NY59,MG,1,-6.1e-05,0.1455,7,0.0215
NY59,MG,2,-0.000103,0.2202,10,0.0123
NY59,MG,3,0.000483,-0.9605,8,0.0146
NY59,MG,4,-0.001917,3.8801,9,0.0132
NY59,MG,5,-0.002351,4.7642,8,0.0203
NY59,MG,6,-0.000467,0.9528,8,0.0113
NY59,MG,7,0.00016,-0.3079,9,0.0155
NY59,MG,8,0.002012,-4.0354,8,0.0237
NY59,MG,9,-0.003667,7.4221,8,0.0245
NY59,MG,10,-0.003,6.0793,8,0.0267
NY59,MG,11,-0.001303,2.641,7,0.0116
NY59,MG,12,-0.002481,5.0312,7,0.0265
NY59,MG,13,0.000971,-1.9343,9,0.0244
NY59,MG,14,-0.007333,14.8262,10,0.031
NY59,MG,15,-0.003588,7.2828,7,0.0434
NY59,MG,16,0.003399,-6.83,8,0.0278
NY59,MG,17,0.00191,-3.8382,7,0.0149
NY59,MG,18,0.001555,-3.1208,5,0.016
NY59,MG,19,-0.001479,3.0088,7,0.024
NY59,MG,20,-0.006106,12.3651,9,0.0452
NY59,MG,21,-0.003392,6.866,5,0.0216
NY59,MG,22,0.002052,-4.1206,9,0.0186
NY59,MG,23,0.002317,-4.6527,9,0.0212
NY59,MG,24,-0.00381,7.7212,8,0.0354
NY59,MG,25,-0.003353,6.7848,9,0.0196
NY59,MG,26,0.0001,-0.1909,9,0.0108
NY59,MG,27,0.000931,-1.8635,9,0.0146
NY59,MG,28,-0.002594,5.248,7,0.0155
NY59,MG,29,-0.003446,6.9806,9,0.0286
NY59,MG,30,0.002362,-4.7445,7,0.0203
NY59,MG,31,-0.001854,3.7629,9,0.0221
NY59,MG,32,0.00152,-3.0503,8,0.016
NY59,MG,33,-0.000424,0.8658,8,0.0112
NY59,MG,34,0.001539,-3.0907,10,0.015
NY59,MG,35,-0.004508,9.1138,9,0.0187
NY59,MG,36,-0.003239,6.5554,8,0.0196
NY59,MG,37,0.001055,-2.1078,8,0.0204
NY59,MG,38,0.001298,-2.5939,8,0.0249
NY59,MG,39,0.000129,-0.252,5,0.0089
NY59,MG,40,7.1e-05,-0.1363,8,0.0078
NY59,MG,41,0.002666,-5.3517,7,0.0264
NY59,MG,42,-0.001389,2.8188,8,0.0174
NY59,MG,43,0.000153,-0.2903,9,0.0183
NY59,MG,44,0.003754,-7.5558,9,0.0188
NY59,MG,45,-0.002724,5.5175,8,0.0214
NY59,MG,46,0.002356,-4.7384,8,0.0146
NY59,MG,47,-0.001488,3.0196,8,0.0173
NY59,MG,48,-0.000403,0.8291,9,0.0156
NY59,MG,49,-0.002403,4.8625,8,0.0136
NY59,MG,50,6e-06,0.0053,10,0.0175
NY59,MG,51,0.000685,-1.3704,10,0.0113
NY59,MG,52,-0.001572,3.1823,9,0.0115
NY59,NH4,1,0.009004,-17.8957,7,0.2706
NY59,NH4,2,0.00457,-9.0204,10,0.1991
NY59,NH4,3,-0.004933,10.2887,8,0.3356
NY59,NH4,4,-0.04755,96.2292,9,0.2961
NY59,NH4,5,-0.008194,16.7835,8,0.2525
NY59,NH4,6,-0.02255,45.6595,8,0.1644
NY59,NH4,7,-0.025609,51.9791,9,0.3128
NY59,NH4,8,0.058583,-117.8114,8,0.3817
NY59,NH4,9,-0.01806,36.7529,8,0.3174
NY59,NH4,10,-0.01844,37.5823,8,0.3783
NY59,NH4,11,-0.042836,86.5708,7,0.1481
NY59,NH4,12,-0.045371,91.8733,7,0.3356
NY59,NH4,13,-0.015467,31.6091,9,0.4048
NY59,NH4,14,-0.094358,190.8105,10,0.442
NY59,NH4,15,-0.015529,31.8412,7,0.5103
NY59,NH4,16,0.039057,-78.2581,8,0.5409
NY59,NH4,17,0.03418,-68.5656,7,0.394
NY59,NH4,18,0.041068,-82.5172,5,0.3394
NY59,NH4,19,-0.030442,61.7757,7,0.3588
NY59,NH4,20,-0.012635,25.9616,9,0.4693
NY59,NH4,21,-0.039855,80.7398,5,0.3318
NY59,NH4,22,0.020413,-40.8947,9,0.2887
NY59,NH4,23,0.036733,-73.8308,9,0.2795
NY59,NH4,24,0.003772,-7.1398,8,0.4702
NY59,NH4,25,-0.05154,104.4011,9,0.4174
NY59,NH4,26,0.0146,-29.2279,9,0.228
NY59,NH4,27,0.014616,-29.1547,9,0.3337
NY59,NH4,28,-0.051133,103.4673,7,0.3051
NY59,NH4,29,-0.005358,11.1284,9,0.3179
NY59,NH4,30,0.021144,-42.3662,7,0.2915
NY59,NH4,31,-0.001217,2.7889,9,0.3342
NY59,NH4,32,0.007093,-14.1175,8,0.1922
NY59,NH4,33,-0.010667,21.7077,8,0.1874
NY59,NH4,34,-0.005855,12.0807,10,0.2691
NY59,NH4,35,-0.022326,45.2886,9,0.2458
NY59,NH4,36,-0.069681,140.98,8,0.3977
NY59,NH4,37,-0.002201,4.7736,8,0.3326
NY59,NH4,38,0.003136,-5.988,8,0.3385
NY59,NH4,39,0.006552,-13.0143,5,0.2039
NY59,NH4,40,0.007655,-15.2587,8,0.1849
NY59,NH4,41,0.012028,-24.0191,7,0.2478
NY59,NH4,42,-0.010412,21.1915,8,0.1853
NY59,NH4,43,-0.028415,57.5432,9,0.2159
NY59,NH4,44,0.010969,-21.915,9,0.2154
NY59,NH4,45,-0.020929,42.5299,8,0.3053
NY59,NH4,46,0.021048,-42.2389,8,0.2251
NY59,NH4,47,0.01856,-37.1485,8,0.2958
NY59,NH4,48,-0.001668,3.6169,9,0.2522
NY59,NH4,49,-0.015626,31.7595,8,0.2336
NY59,NH4,50,0.008479,-16.8331,10,0.2731
NY59,NH4,51,0.010564,-21.1032,10,0.2091
NY59,NH4,52,-0.037732,76.3872,9,0.2612
NY59,NO3,1,-0.016303,34.2236,7,1.332
NY59,NO3,2,-0.0986,200.103,10,1.1753
NY59,NO3,3,-0.085783,174.8261,8,1.7564
NY59,NO3,4,-0.198867,402.42,9,1.2021
NY59,NO3,5,-0.125635,254.9654,8,1.4938
NY59,NO3,6,-0.185817,376.0052,8,1.116
NY59,NO3,7,-0.201351,407.8058,9,1.5748
NY59,NO3,8,-0.05519,112.8408,8,1.4929
NY59,NO3,9,-0.197881,400.5624,8,1.3333
NY59,NO3,10,-0.173048,350.4843,8,1.3569
NY59,NO3,11,-0.151578,306.2652,7,0.4536
NY59,NO3,12,-0.113646,230.219,7,0.9364
NY59,NO3,13,-0.062871,127.8795,9,1.0362
NY59,NO3,14,-0.170315,344.5706,10,0.9561
NY59,NO3,15,-0.085088,172.6926,7,1.0253
NY59,NO3,16,0.018648,-36.608,8,1.0139
NY59,NO3,17,-0.063574,128.9998,7,0.7383
NY59,NO3,18,0.08889,-178.5633,5,0.775
NY59,NO3,19,-0.117705,238.1005,7,0.6271
NY59,NO3,20,-0.055277,112.4087,9,0.8853
NY59,NO3,21,-0.065753,133.2902,5,0.6327
NY59,NO3,22,0.049869,-100.0054,9,0.6071
NY59,NO3,23,0.0515,-103.2839,9,0.6185
NY59,NO3,24,-0.068003,138.0044,8,0.8079
NY59,NO3,25,-0.171982,347.841,9,0.863
NY59,NO3,26,0.00715,-13.9037,9,0.5216
NY59,NO3,27,0.011444,-22.3327,9,0.7561
NY59,NO3,28,-0.108505,219.5992,7,0.6872
NY59,NO3,29,-0.074308,150.8256,9,0.9069
NY59,NO3,30,-0.001681,4.0217,7,0.6306
NY59,NO3,31,-0.001692,4.1458,9,0.7328
NY59,NO3,32,-0.00751,15.6629,8,0.5115
NY59,NO3,33,-0.015449,31.6456,8,0.4776
NY59,NO3,34,-0.015333,31.5856,10,0.6503
NY59,NO3,35,-0.096171,194.6576,9,0.6306
NY59,NO3,36,-0.102546,207.5483,8,0.6591
NY59,NO3,37,-0.013921,28.793,8,0.7076
NY59,NO3,38,-0.01553,32.0142,8,0.6825
NY59,NO3,39,-0.051216,103.873,5,0.5446
NY59,NO3,40,-0.01394,28.5731,8,0.4479
NY59,NO3,41,0.024851,-49.4901,7,0.6476
NY59,NO3,42,-0.035087,71.2174,8,0.4286
NY59,NO3,43,-0.056884,115.4208,9,0.6564
NY59,NO3,44,-0.004834,10.245,9,0.4927
NY59,NO3,45,-0.05454,110.9125,8,0.8774
NY59,NO3,46,0.081065,-162.7507,8,0.8001
NY59,NO3,47,-0.042119,85.9919,8,1.0158
NY59,NO3,48,-0.00854,18.0541,9,0.8238
NY59,NO3,49,-0.017168,35.7309,8,1.094
NY59,NO3,50,-0.040273,82.4377,10,1.1866
NY59,NO3,51,0.007073,-13.3331,10,0.9363
NY59,NO3,52,-0.136204,275.9722,9,1.1776
NY59,SO4,1,-0.023218,47.3189,7,0.4756
NY59,SO4,2,-0.040655,82.4113,10,0.3899
NY59,SO4,3,-0.0797,161.4382,8,0.6417
NY59,SO4,4,-0.075833,153.5088,9,0.5134
NY59,SO4,5,-0.033158,67.3047,8,0.4084
NY59,SO4,6,-0.062617,126.6821,8,0.3516
NY59,SO4,7,-0.077335,156.617,9,0.5914
NY59,SO4,8,-0.038976,79.2605,8,0.6252
NY59,SO4,9,-0.062548,126.7233,8,0.5321
NY59,SO4,10,-0.074155,150.191,8,0.5821
NY59,SO4,11,-0.100283,202.582,7,0.2593
NY59,SO4,12,-0.096005,194.2901,7,0.5982
NY59,SO4,13,-0.068442,138.7377,9,0.6551
NY59,SO4,14,-0.204824,413.9055,10,0.6681
NY59,SO4,15,-0.075765,153.5373,7,0.6804
NY59,SO4,16,0.005875,-11.2048,8,0.6476
NY59,SO4,17,-0.039988,81.1576,7,0.4816
NY59,SO4,18,0.008486,-16.6997,5,0.4216
NY59,SO4,19,-0.126901,256.4904,7,0.4655
NY59,SO4,20,-0.049732,100.8655,9,0.5296
NY59,SO4,21,-0.053274,107.865,5,0.3832
NY59,SO4,22,-0.021058,42.8172,9,0.3321
NY59,SO4,23,-0.0215,43.7097,9,0.3329
NY59,SO4,24,-0.041195,83.6096,8,0.4968
NY59,SO4,25,-0.247137,499.272,9,0.6675
NY59,SO4,26,-0.0161,32.7657,9,0.2836
NY59,SO4,27,-0.034843,70.7501,9,0.4543
NY59,SO4,28,-0.150757,304.8152,7,0.6593
NY59,SO4,29,-0.098621,199.5733,9,0.6036
NY59,SO4,30,-0.039511,80.1438,7,0.4302
NY59,SO4,31,-0.032,65.0293,9,0.4686
NY59,SO4,32,-0.019715,40.0578,8,0.2819
NY59,SO4,33,-0.035213,71.3507,8,0.3077
NY59,SO4,34,-0.076315,154.4966,10,0.5291
NY59,SO4,35,-0.098703,199.5449,9,0.409
NY59,SO4,36,-0.131055,265.025,8,0.6195
NY59,SO4,37,-0.030043,61.1507,8,0.539
NY59,SO4,38,-0.032331,65.735,8,0.5062
NY59,SO4,39,-0.019957,40.603,5,0.3395
NY59,SO4,40,-0.016155,32.903,8,0.3104
NY59,SO4,41,-0.000545,1.5419,7,0.4425
NY59,SO4,42,-0.042151,85.3092,8,0.2691
NY59,SO4,43,-0.080431,162.673,9,0.4019
NY59,SO4,44,-0.017594,35.8469,9,0.3504
NY59,SO4,45,-0.049411,100.0906,8,0.4025
NY59,SO4,46,0.019098,-38.1725,8,0.3576
NY59,SO4,47,-0.033202,67.4039,8,0.4174
NY59,SO4,48,-0.034634,70.3043,9,0.4297
NY59,SO4,49,-0.029912,60.8607,8,0.513
NY59,SO4,50,0.00557,-10.8384,10,0.3986
NY59,SO4,51,-0.057345,116.1483,10,0.4525
NY59,SO4,52,-0.070761,143.2361,9,0.4746
NY59,Sodium,1,0.006053,-12.1381,7,0.0739
NY59,Sodium,2,0.003352,-6.686,10,0.0758
NY59,Sodium,3,-0.014283,28.9688,8,0.1518
NY59,Sodium,4,-0.016367,33.1143,9,0.0942
NY59,Sodium,5,-0.014536,29.4517,8,0.1249
NY59,Sodium,6,-0.006983,14.1581,8,0.0691
NY59,Sodium,7,0.004901,-9.78,9,0.1088
NY59,Sodium,8,0.002083,-4.0687,8,0.1345
NY59,Sodium,9,-0.022714,45.9254,8,0.0988
NY59,Sodium,10,-0.023762,48.0476,8,0.1075
NY59,Sodium,11,-0.003102,6.2841,7,0.0249
NY59,Sodium,12,-0.00091,1.8985,7,0.0621
NY59,Sodium,13,0.007437,-14.9537,9,0.0516
NY59,Sodium,14,-0.010594,21.4191,10,0.0456
NY59,Sodium,15,-0.002485,5.058,7,0.0439
NY59,Sodium,16,0.00573,-11.517,8,0.0442
NY59,Sodium,17,0.002869,-5.7639,7,0.024
NY59,Sodium,18,0.001527,-3.0582,5,0.0234
NY59,Sodium,19,-0.006384,12.9045,7,0.0255
NY59,Sodium,20,0.000621,-1.2193,9,0.0335
NY59,Sodium,21,0.003161,-6.3495,5,0.0284
NY59,Sodium,22,0.002953,-5.9288,9,0.0294
NY59,Sodium,23,0.0011,-2.2078,9,0.0115
NY59,Sodium,24,0.001541,-3.0921,8,0.0176
NY59,Sodium,25,-0.00194,3.9315,9,0.0169
NY59,Sodium,26,0.000467,-0.9344,9,0.0071
NY59,Sodium,27,0.000381,-0.7562,9,0.0122
NY59,Sodium,28,-0.001982,4.0154,7,0.0167
NY59,Sodium,29,0.001542,-3.0765,9,0.0338
NY59,Sodium,30,0.004,-8.053,7,0.0171
NY59,Sodium,31,0.003575,-7.1963,9,0.0163
NY59,Sodium,32,0.000712,-1.4245,8,0.0118
NY59,Sodium,33,-0.00014,0.294,8,0.0109
NY59,Sodium,34,0.006,-12.0838,10,0.0213
NY59,Sodium,35,0.000826,-1.6506,9,0.0155
NY59,Sodium,36,-0.001055,2.143,8,0.0153
NY59,Sodium,37,0.003585,-7.2025,8,0.0311
NY59,Sodium,38,0.002834,-5.6928,8,0.0258
NY59,Sodium,39,0.003121,-6.2832,5,0.0128
NY59,Sodium,40,0.00106,-2.1177,8,0.02
NY59,Sodium,41,0.002629,-5.2742,7,0.0303
NY59,Sodium,42,0.000794,-1.5748,8,0.0273
NY59,Sodium,43,0.005922,-11.9203,9,0.0276
NY59,Sodium,44,0.030471,-61.4021,9,0.073
NY59,Sodium,45,0.004093,-8.2314,8,0.0265
NY59,Sodium,46,0.007612,-15.3207,8,0.0357
NY59,Sodium,47,-0.009179,18.5751,8,0.0572
NY59,Sodium,48,-0.003421,6.9481,9,0.0463
NY59,Sodium,49,-0.003723,7.5465,8,0.0359
NY59,Sodium,50,0.001606,-3.1861,10,0.0541
NY59,Sodium,51,0.021133,-42.5482,10,0.0888
NY59,Sodium,52,0.001268,-2.4978,9,0.0595
NY65,CA,1,0.003214,-6.3829,3,0.0512
NY65,CA,2,0.0785,-156.9115,4,0.2249
NY65,CA,3,0.017,-33.965,3,0.0645
NY65,CA,4,-0.0032,6.4608,4,0.0552
NY65,CA,5,0.067,-134.008,4,0.1085
NY65,CA,6,-0.0242,48.5276,5,0.0855
NY65,CA,7,-0.019286,38.6471,3,0.0422
NY65,CA,8,-0.007,14.133,4,0.1208
NY65,CA,9,-0.022,44.098,4,0.0598
NY65,CA,10,-0.0208,41.7944,5,0.1582
NY65,CA,11,0.001,-1.849,5,0.1527
NY65,CA,12,0.0008,-1.5254,5,0.076
NY65,CA,13,0.0476,-95.1728,5,0.1099
NY65,CA,14,-0.074286,148.9214,3,0.2209
NY65,CA,15,-0.157143,314.8857,3,0.3269
NY65,CA,16,-0.052857,106.0043,3,0.1981
NY65,CA,17,-0.026429,53.1221,3,0.2191
NY65,CA,18,-0.1508,302.3274,5,0.4653
NY65,CA,19,0.035,-69.8867,3,0.1742
